ID,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status,translation_source
bufr4/3/11/010/60/031000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",031000,031000,,,,,Operational,Original
bufr4/3/11/010/61/011034,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",011034,011034,,,,,Operational,Original
bufr4/3/11/010/62/011035,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",011035,011035,,,,,Operational,Original
bufr4/3/11/010/63/011036,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",011036,011036,,,,,Operational,Original
bufr4/3/11/010/64/204000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",204000,204000,Annuler,,,,Operational,Original
bufr4/3/11/010/65/119000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",119000,119000,,,,,Operational,Original
bufr4/3/11/010/66/031001,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",031001,031001,,,,,Operational,Original
bufr4/3/11/010/67/301011,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",301011,301011,,,,,Operational,Original
bufr4/3/11/010/68/301013,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",301013,301013,,,,,Operational,Original
bufr4/3/11/010/69/301021,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",301021,301021,,,,,Operational,Original
bufr4/3/11/010/70/007007,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",007007,007007,,,,,Operational,Original
bufr4/3/11/010/71/011105,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",011105,011105,,,,,Operational,Original
bufr4/3/11/010/72/204007,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",204007,204007,7 bits de long,,,,Operational,Original
bufr4/3/11/010/73/031021,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",031021,031021,= 7 Degré de confiance,,,,Operational,Original
bufr4/3/11/010/74/011076,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",011076,011076,,,,,Operational,Original
bufr4/3/11/010/75/011075,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",011075,011075,,,,,Operational,Original
bufr4/3/11/010/76/204000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",204000,204000,Annuler,,,,Operational,Original
bufr4/3/11/010/77/011106,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",011106,011106,,,,,Operational,Original
bufr4/3/11/010/78/011107,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",011107,011107,,,,,Operational,Original
bufr4/3/11/010/79/011108,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",011108,011108,,,,,Operational,Original
bufr4/3/11/010/80/011109,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",011109,011109,,,,,Operational,Original
bufr4/3/11/010/81/012101,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",012101,012101,,,,,Operational,Original
bufr4/3/11/010/82/011001,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",011001,011001,,,,,Operational,Original
bufr4/3/11/010/83/201130,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",201130,201130,,,,,Operational,Original
bufr4/3/11/010/84/011084,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",011084,011084,,,,,Operational,Original
bufr4/3/11/010/85/201000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311010,"(Modèle BUFR pour les données AMDAR, version 7)",201000,201000,Annuler,,,,Operational,Original
bufr4/3/11/011/1/001023,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,001023,Numéro de la séquence d'observations,,,,Operational,Original
bufr4/3/11/011/2/008004,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,008004,Phase de vol de l'aéronef,,,,Operational,Original
bufr4/3/11/011/3/301011,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,301011,"Année, mois, jour",,,,Operational,Original
bufr4/3/11/011/4/301013,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,301013,"Heure, minute, seconde",,,,Operational,Original
bufr4/3/11/011/5/005002,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,005002,Latitude (faible précision),,,,Operational,Original
bufr4/3/11/011/6/006002,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,006002,Longitude (faible précision),,,,Operational,Original
bufr4/3/11/011/7/007004,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,007004,Pression,,,,Operational,Original
bufr4/3/11/011/8/011001,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,011001,Direction du vent,,,,Operational,Original
bufr4/3/11/011/9/011002,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,011002,Vitesse du vent,,,,Operational,Original
bufr4/3/11/011/10/012101,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,012101,Température/température de l'air,,,,Operational,Original
bufr4/3/11/011/11/106000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,106000,Répétition différée de 6 descripteurs,,,,Operational,Original
bufr4/3/11/011/12/031001,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/11/011/13/008046,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,008046,Type de constituants chimiques ou physiques de l'atmosphère,,,,Operational,Original
bufr4/3/11/011/14/201139,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,201139,Changer le champ de données,20 bits de long,,,Operational,Original
bufr4/3/11/011/15/202126,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,202126,Changer d'échelle,Échelle: 7,,,Operational,Original
bufr4/3/11/011/16/015026,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,015026,Concentration du polluant (mol mol-1),,,,Operational,Original
bufr4/3/11/011/17/202000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,202000,Changement d'échelle,Annuler,,,Operational,Original
bufr4/3/11/011/18/201000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,201000,Changement du champ de données,Annuler,,,Operational,Original
bufr4/3/11/011/19/106000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,106000,Répétition différée de 6 descripteurs,,,,Operational,Original
bufr4/3/11/011/20/031001,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/11/011/21/008046,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,008046,Type de constituants chimiques ou physiques de l'atmosphère,,,,Operational,Original
bufr4/3/11/011/22/201138,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,201138,Changer le champ de données,19 bits de long,,,Operational,Original
bufr4/3/11/011/23/202130,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,202130,Changer d'échelle,Échelle: 11,,,Operational,Original
bufr4/3/11/011/24/015026,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,015026,Concentration du polluant (mol mol-1),,,,Operational,Original
bufr4/3/11/011/25/202000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,202000,Changement d'échelle,Annuler,,,Operational,Original
bufr4/3/11/011/26/201000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,201000,Changement du champ de données,Annuler,,,Operational,Original
bufr4/3/11/011/27/015052,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,015052,Log10 de la concentration en nombre de particules d'aérosols de diamètre supérieur à 5 nm,,,,Operational,Original
bufr4/3/11/011/28/015053,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,015053,Log10 de la concentration en nombre de particules d'aérosols de diamètre supérieur à 14 nm,,,,Operational,Original
bufr4/3/11/011/29/015054,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,015054,"Log10 de la concentration en nombre de particules d'aérosols de diamètre compris entre 0,25 et 2,5 µm",,,,Operational,Original
bufr4/3/11/011/30/015055,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,015055,Proportion d'aérosols non volatils,,,,Operational,Original
bufr4/3/11/011/31/007004,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,007004,Pression,,,,Operational,Original
bufr4/3/11/011/32/007004,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,007004,Pression,,,,Operational,Original
bufr4/3/11/011/33/013099,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,013099,Log10 de la concentration intégrée de particules dans les nuages,,,,Operational,Original
bufr4/3/11/011/34/013100,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,013100,Log10 de la surface intégrée des particules dans les nuages,,,,Operational,Original
bufr4/3/11/011/35/013101,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311011,"(Modèle IAGOS pour une seule observation), version 2",,013101,Log10 du volume intégré des particules dans les nuages,,,,Operational,Original
bufr4/3/11/012/1/301150,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311012,(Modèle BUFR pour le profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau),,301150,Identifiant du WIGOS,,,,Operational,Original
bufr4/3/11/012/2/001008,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311012,(Modèle BUFR pour le profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau),,001008,Numéro d'immatriculation de l'aéronef ou autre identification,,,,Operational,Original
bufr4/3/11/012/3/001111,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311012,(Modèle BUFR pour le profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau),,001111,Aéroport de départ,À indiquer en cas de profil de phase ascendante,,,Operational,Original
bufr4/3/11/012/4/001112,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311012,(Modèle BUFR pour le profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau),,001112,Aéroport de destination,À indiquer en cas de profil de phase descendante,,,Operational,Original
bufr4/3/11/012/5/301011,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311012,(Modèle BUFR pour le profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau),,301011,"Année, mois, jour","Date/heure et position du premier niveau du profil (pour le profil de phase ascendante premier rapport / décollage, pour le profil de phase descendante dernier rapport /atterrissage)",,,Operational,Original
bufr4/3/11/012/6/301013,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311012,(Modèle BUFR pour le profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau),,301013,"Heure, minute, seconde","Date/heure et position du premier niveau du profil (pour le profil de phase ascendante premier rapport / décollage, pour le profil de phase descendante dernier rapport /atterrissage)",,,Operational,Original
bufr4/3/11/012/7/301021,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311012,(Modèle BUFR pour le profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau),,301021,Latitude/longitude (précision élevée),"Date/heure et position du premier niveau du profil (pour le profil de phase ascendante premier rapport / décollage, pour le profil de phase descendante dernier rapport /atterrissage)",,,Operational,Original
bufr4/3/11/012/8/008004,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311012,(Modèle BUFR pour le profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau),,008004,Phase de vol de l'aéronef,Profil de phase ascendante ou descendante,,,Operational,Original
bufr4/3/11/012/9/110000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311012,(Modèle BUFR pour le profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau),,110000,Répétition différée de 10 descripteurs,,,,Operational,Original
bufr4/3/11/012/10/031002,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311012,(Modèle BUFR pour le profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau),,031002,Facteur élargi de répétition différée du descripteur,Nombre de niveaux suivants,,,Operational,Original
bufr4/3/11/012/11/301011,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311012,(Modèle BUFR pour le profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau),Données du profil des phases ascendante et descendante d’un vol d’aéronef pour un niveau avec indication de la latitude et de la longitude,301011,"Année, mois, jour",Date du message d'observation à un seul niveau,,,Operational,Original
bufr4/3/11/012/12/301013,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311012,(Modèle BUFR pour le profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau),Données du profil des phases ascendante et descendante d’un vol d’aéronef pour un niveau avec indication de la latitude et de la longitude,301013,"Heure, minute, seconde",Heure du message d'observation à un seul niveau,,,Operational,Original
bufr4/3/11/012/13/311007,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311012,(Modèle BUFR pour le profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau),Données du profil des phases ascendante et descendante d’un vol d’aéronef pour un niveau avec indication de la latitude et de la longitude,311007,Données d'aéronefs pour un niveau avec indication de la latitude et de la longitude,"Niveau de vol = altitude pression, point de rosée = valeur déduite du rapport de mélange, limitée à Td ≤ T",,,Operational,Original
bufr4/3/11/012/14/201144,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311012,(Modèle BUFR pour le profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau),Données du profil des phases ascendante et descendante d’un vol d’aéronef pour un niveau avec indication de la latitude et de la longitude,201144,Changer le champ de données,,,,Operational,Original
bufr4/3/11/012/15/202133,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311012,(Modèle BUFR pour le profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau),Données du profil des phases ascendante et descendante d’un vol d’aéronef pour un niveau avec indication de la latitude et de la longitude,202133,Changer d'échelle,,,,Operational,Original
bufr4/3/11/012/16/013002,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311012,(Modèle BUFR pour le profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau),Données du profil des phases ascendante et descendante d’un vol d’aéronef pour un niveau avec indication de la latitude et de la longitude,013002,Rapport de mélange,Données initiales mesurées,,,Operational,Original
bufr4/3/11/012/17/202000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311012,(Modèle BUFR pour le profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau),Données du profil des phases ascendante et descendante d’un vol d’aéronef pour un niveau avec indication de la latitude et de la longitude,202000,Changement d'échelle,Annuler,,,Operational,Original
bufr4/3/11/012/18/201000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311012,(Modèle BUFR pour le profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau),Données du profil des phases ascendante et descendante d’un vol d’aéronef pour un niveau avec indication de la latitude et de la longitude,201000,Changement du champ de données,Annuler,,,Operational,Original
bufr4/3/11/012/19/013003,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311012,(Modèle BUFR pour le profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau),Données du profil des phases ascendante et descendante d’un vol d’aéronef pour un niveau avec indication de la latitude et de la longitude,013003,Humidité relative,"Valeur déduite du rapport de mélange, limitée à ≤ 100 %",,,Operational,Original
bufr4/3/11/012/20/033026,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311012,(Modèle BUFR pour le profil des phases ascendante et descendante d'un vol d'aéronef avec la latitude et la longitude à chaque niveau),Données du profil des phases ascendante et descendante d’un vol d’aéronef pour un niveau avec indication de la latitude et de la longitude,033026,Qualité de la mesure de l'humidité,"Table de code (indiquer le chiffre du code 10 si Td > T, voir la table de code)",,,Operational,Original
bufr4/3/11/013/1/301150,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,301150,Identifiant du WIGOS,,,,Operational,AI Engine
bufr4/3/11/013/2/001008,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,001008,Numéro d'immatriculation de l'aéronef ou autre identification,,,,Operational,AI Engine
bufr4/3/11/013/3/001095,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,001095,Identification de l'observateur,,,,Operational,AI Engine
bufr4/3/11/013/4/301011,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,301011,"Année, mois, jour",,,,Operational,AI Engine
bufr4/3/11/013/5/301013,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,301013,"Heure, minute, seconde",,,,Operational,AI Engine
bufr4/3/11/013/6/301021,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,301021,Latitude/longitude (précision élevée),,,,Operational,AI Engine
bufr4/3/11/013/7/001013,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,001013,Vitesse de déplacement de la plate-forme d'observation mobile,,,,Operational,AI Engine
bufr4/3/11/013/8/008009,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,008009,Phase de vol détaillée de l'aéronef,,,,Operational,AI Engine
bufr4/3/11/013/9/007010,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,007010,Niveau de vol,,,,Operational,AI Engine
bufr4/3/11/013/10/033003,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,033003,Informations sur la qualité,,,,Operational,AI Engine
bufr4/3/11/013/11/011001,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,011001,Direction du vent,,,,Operational,AI Engine
bufr4/3/11/013/12/011002,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,011002,Vitesse du vent,,,,Operational,AI Engine
bufr4/3/11/013/13/012101,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,012101,Température/température de l'air,,,,Operational,AI Engine
bufr4/3/11/013/14/002170,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,002170,Capteur d'humidité pour aéronefs,,,,Operational,AI Engine
bufr4/3/11/013/15/201144,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,201144,Changer le champ de données,,,,Operational,AI Engine
bufr4/3/11/013/16/202133,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,202133,Changer d'échelle,,,,Operational,AI Engine
bufr4/3/11/013/17/013002,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,013002,Rapport de mélange,,,,Operational,AI Engine
bufr4/3/11/013/18/202000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,202000,Changer d'échelle,Annuler,,,Operational,AI Engine
bufr4/3/11/013/19/201000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,201000,Changer le champ de données,Annuler,,,Operational,AI Engine
bufr4/3/11/013/20/201135,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,201135,Changer le champ de données,,,,Operational,AI Engine
bufr4/3/11/013/21/202130,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,202130,Changer d'échelle,,,,Operational,AI Engine
bufr4/3/11/013/22/013003,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,013003,Humidité relative,,,,Operational,AI Engine
bufr4/3/11/013/23/202000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,202000,Changer d'échelle,Annuler,,,Operational,AI Engine
bufr4/3/11/013/24/201000,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,201000,Changer le champ de données,Annuler,,,Operational,AI Engine
bufr4/3/11/013/25/011073,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,011073,Énergie cinétique de turbulence,,,,Operational,AI Engine
bufr4/3/11/013/26/011075,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311013,(Systèmes d'aéronefs sans équipage (UAS)),,011075,Intensité moyenne de la turbulence (taux de dissipation des tourbillons),,,,Operational,AI Engine
bufr4/3/11/014/1/301150,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,301150,Identifiant du WIGOS,,,,Operational,AI Engine
bufr4/3/11/014/2/301005,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,301005,Centre d'origine/centre secondaire,,,,Operational,AI Engine
bufr4/3/11/014/3/301134,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,301134,Informations sur le ballon et l'instrumentation,,,,Operational,AI Engine
bufr4/3/11/014/4/301011,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,301011,"Année, mois, jour",,,,Operational,AI Engine
bufr4/3/11/014/5/301013,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,301013,"Heure, minute, seconde",,,,Operational,AI Engine
bufr4/3/11/014/6/301021,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,301021,Latitude/longitude (précision élevée),,,,Operational,AI Engine
bufr4/3/11/014/7/007007,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,007007,Hauteur,Est dérivé des mesures GNSS,,,Operational,AI Engine
bufr4/3/11/014/8/033024,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,033024,Repère de qualité de l'altitude de la station (pour les stations mobiles),,,,Operational,AI Engine
bufr4/3/11/014/9/008021,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,008021,Caractéristique temporelle,= 2 Moyenne temporelle,,,Operational,AI Engine
bufr4/3/11/014/10/025170,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,025170,Intervalle d'échantillonnage (temps),Secondes,,,Operational,AI Engine
bufr4/3/11/014/11/004026,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,004026,Période ou décalage dans le temps,,,,Operational,AI Engine
bufr4/3/11/014/12/007077,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,007077,Hauteur du capteur par rapport à la station,,,,Operational,AI Engine
bufr4/3/11/014/13/007004,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,007004,Pression,,,,Operational,AI Engine
bufr4/3/11/014/14/010009,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,010009,Hauteur géopotentielle,,,,Operational,AI Engine
bufr4/3/11/014/15/008021,11,Séquences correspondant à des messages d'observation à un seul niveau (données classiques),311014,(Modèle pour les systèmes de ballons dérivants),,008021,Caractéristique temporelle,= 2 Moyenne temporelle,,,Operational,AI Engine
